ref,start,end,new_start,new_end,before,after,rule
Gen.1.27,103,106,103,107,ein,eine,grammar:Frau-determiner
Gen.1.27,107,111,108,112,Weib,Frau,word:Weib-Frau
Gen.2.4,84,88,84,88,HErr,HERR,name:Luther-divine-capitalization
Gen.2.5,134,138,134,138,HErr,HERR,name:Luther-divine-capitalization
Gen.2.7,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.2.8,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.2.9,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.2.15,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.2.16,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.2.18,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.2.19,18,22,18,22,HErr,HERR,name:Luther-divine-capitalization
Gen.2.21,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
Gen.2.22,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.2.22,24,27,24,28,ein,eine,grammar:Frau-determiner
Gen.2.22,28,32,29,33,Weib,Frau,word:Weib-Frau
Gen.2.24,54,60,54,60,seinem,seiner,grammar:Frau-determiner
Gen.2.24,61,66,61,65,Weibe,Frau,word:Weib-Frau
Gen.2.25,42,46,42,47,sein,seine,grammar:Frau-determiner
Gen.2.25,47,51,48,52,Weib,Frau,word:Weib-Frau
Gen.3.1,74,78,74,78,HErr,HERR,name:Luther-divine-capitalization
Gen.3.1,108,111,108,111,dem,der,grammar:Frau-determiner
Gen.3.1,112,117,112,116,Weibe,Frau,word:Weib-Frau
Gen.3.2,10,13,10,13,das,die,grammar:Frau-determiner
Gen.3.2,14,18,14,18,Weib,Frau,word:Weib-Frau
Gen.3.4,23,26,23,26,zum,zur,grammar:Frau-determiner
Gen.3.4,27,32,27,31,Weibe,Frau,word:Weib-Frau
Gen.3.6,4,7,4,7,das,die,grammar:Frau-determiner
Gen.3.6,8,12,8,12,Weib,Frau,word:Weib-Frau
Gen.3.8,37,42,37,42,HErrn,HERRN,name:Luther-divine-capitalization
Gen.3.8,123,129,123,129,seinem,seiner,grammar:Frau-determiner
Gen.3.8,130,135,130,134,Weibe,Frau,word:Weib-Frau
Gen.3.8,165,170,164,169,HErrn,HERRN,name:Luther-divine-capitalization
Gen.3.9,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.3.12,16,19,16,19,Das,Die,grammar:Frau-determiner
Gen.3.12,20,24,20,24,Weib,Frau,word:Weib-Frau
Gen.3.12,26,29,26,29,das,die,grammar:Frau-relative
Gen.3.13,19,23,19,23,HErr,HERR,name:Luther-divine-capitalization
Gen.3.13,24,27,24,27,zum,zur,grammar:Frau-determiner
Gen.3.13,28,33,28,32,Weibe,Frau,word:Weib-Frau
Gen.3.13,60,63,59,62,Das,Die,grammar:Frau-determiner
Gen.3.13,64,68,63,67,Weib,Frau,word:Weib-Frau
Gen.3.14,19,23,19,23,HErr,HERR,name:Luther-divine-capitalization
Gen.3.15,49,52,49,52,dem,der,grammar:Frau-determiner
Gen.3.15,53,58,53,57,Weibe,Frau,word:Weib-Frau
Gen.3.16,4,7,4,7,zum,zur,grammar:Frau-determiner
Gen.3.16,8,13,8,12,Weibe,Frau,word:Weib-Frau
Gen.3.17,59,65,59,65,deines,deiner,grammar:Frau-determiner
Gen.3.17,66,72,66,70,Weibes,Frau,word:Weib-Frau
Gen.3.20,14,18,14,19,sein,seine,grammar:Frau-determiner
Gen.3.20,19,23,20,24,Weib,Frau,word:Weib-Frau
Gen.3.21,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.3.21,34,40,34,40,seinem,seiner,grammar:Frau-determiner
Gen.3.21,41,46,41,45,Weibe,Frau,word:Weib-Frau
Gen.3.22,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
Gen.3.23,21,25,21,25,HErr,HERR,name:Luther-divine-capitalization
Gen.4.1,18,22,18,23,sein,seine,grammar:Frau-determiner
Gen.4.1,23,27,24,28,Weib,Frau,word:Weib-Frau
Gen.4.1,124,129,125,130,HErrn,HERRN,name:Luther-divine-capitalization
Gen.4.3,53,58,53,58,HErrn,HERRN,name:Luther-divine-capitalization
Gen.4.4,82,86,82,86,HErr,HERR,name:Luther-divine-capitalization
Gen.4.6,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
Gen.4.9,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
Gen.4.13,24,29,24,29,HErrn,HERRN,name:Luther-divine-capitalization
Gen.4.15,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Gen.4.15,110,114,110,114,HErr,HERR,name:Luther-divine-capitalization
Gen.4.16,37,42,37,42,HErrn,HERRN,name:Luther-divine-capitalization
Gen.4.17,18,22,18,23,sein,seine,grammar:Frau-determiner
Gen.4.17,23,27,24,28,Weib,Frau,word:Weib-Frau
Gen.4.19,22,28,22,28,Weiber,Frauen,word:Weib-Frau
Gen.4.23,28,35,28,34,Weibern,Frauen,word:Weib-Frau
Gen.4.23,55,61,54,60,Weiber,Frauen,word:Weib-Frau
Gen.4.25,23,27,23,28,sein,seine,grammar:Frau-determiner
Gen.4.25,28,32,29,33,Weib,Frau,word:Weib-Frau
Gen.4.26,96,101,96,101,HErrn,HERRN,name:Luther-divine-capitalization
Gen.5.2,29,32,29,33,ein,eine,grammar:Frau-determiner
Gen.5.2,33,37,34,38,Weib,Frau,word:Weib-Frau
Gen.5.29,100,104,100,104,HErr,HERR,name:Luther-divine-capitalization
Gen.6.2,94,101,94,100,Weibern,Frauen,word:Weib-Frau
Gen.6.3,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
Gen.6.5,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Gen.6.8,29,34,29,34,HErrn,HERRN,name:Luther-divine-capitalization
Gen.6.18,102,108,102,108,deinem,deiner,grammar:Frau-determiner
Gen.6.18,109,114,109,113,Weibe,Frau,word:Weib-Frau
Gen.6.18,136,143,135,141,Weibern,Frauen,word:Weib-Frau
Gen.7.1,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.7.5,32,36,32,36,HErr,HERR,name:Luther-divine-capitalization
Gen.7.7,45,51,45,51,seinem,seiner,grammar:Frau-determiner
Gen.7.7,52,57,52,56,Weibe,Frau,word:Weib-Frau
Gen.7.7,75,82,74,80,Weibern,Frauen,word:Weib-Frau
Gen.7.13,93,99,93,99,seinem,seiner,grammar:Frau-determiner
Gen.7.13,100,105,100,104,Weibe,Frau,word:Weib-Frau
Gen.7.13,128,135,127,133,Weibern,Frauen,word:Weib-Frau
Gen.7.16,118,122,118,122,HErr,HERR,name:Luther-divine-capitalization
Gen.8.16,28,32,28,33,dein,deine,grammar:Frau-determiner
Gen.8.16,33,37,34,38,Weib,Frau,word:Weib-Frau
Gen.8.16,68,74,69,75,Weiber,Frauen,word:Weib-Frau
Gen.8.18,44,50,44,50,seinem,seiner,grammar:Frau-determiner
Gen.8.18,51,56,51,55,Weibe,Frau,word:Weib-Frau
Gen.8.18,74,81,73,79,Weibern,Frauen,word:Weib-Frau
Gen.8.20,20,25,20,25,HErrn,HERRN,name:Luther-divine-capitalization
Gen.8.21,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.9.26,34,38,34,38,HErr,HERR,name:Luther-divine-capitalization
Gen.10.9,37,42,37,42,HErrn,HERRN,name:Luther-divine-capitalization
Gen.10.9,100,105,100,105,HErrn,HERRN,name:Luther-divine-capitalization
Gen.11.5,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Gen.11.6,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.11.8,24,28,24,28,HErr,HERR,name:Luther-divine-capitalization
Gen.11.9,37,41,37,41,HErr,HERR,name:Luther-divine-capitalization
Gen.11.29,26,32,26,32,Weiber,Frauen,word:Weib-Frau
Gen.11.29,41,45,41,45,Weib,Frau,word:Weib-Frau
Gen.11.29,69,73,69,73,Weib,Frau,word:Weib-Frau
Gen.11.31,123,127,123,127,Weib,Frau,word:Weib-Frau
Gen.12.1,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.12.4,26,30,26,30,HErr,HERR,name:Luther-divine-capitalization
Gen.12.5,16,20,16,21,sein,seine,grammar:Frau-determiner
Gen.12.5,21,25,22,26,Weib,Frau,word:Weib-Frau
Gen.12.7,16,20,16,20,HErr,HERR,name:Luther-divine-capitalization
Gen.12.7,122,127,122,127,HErrn,HERRN,name:Luther-divine-capitalization
Gen.12.8,197,202,197,202,HErrn,HERRN,name:Luther-divine-capitalization
Gen.12.8,246,251,246,251,HErrn,HERRN,name:Luther-divine-capitalization
Gen.12.11,44,50,44,50,seinem,seiner,grammar:Frau-determiner
Gen.12.11,51,55,51,55,Weib,Frau,word:Weib-Frau
Gen.12.11,88,91,88,92,ein,eine,grammar:Frau-determiner
Gen.12.11,92,99,93,99,schönes,schöne,grammar:Frau-adjective
Gen.12.11,100,104,100,104,Weib,Frau,word:Weib-Frau
Gen.12.12,69,73,69,74,sein,seine,grammar:Frau-determiner
Gen.12.12,74,78,75,79,Weib,Frau,word:Weib-Frau
Gen.12.14,50,53,50,53,das,die,grammar:Frau-determiner
Gen.12.14,54,58,54,58,Weib,Frau,word:Weib-Frau
Gen.12.17,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Gen.12.17,82,88,82,86,Weibes,Frau,word:Weib-Frau
Gen.12.18,116,120,116,121,dein,deine,grammar:Frau-determiner
Gen.12.18,121,125,122,126,Weib,Frau,word:Weib-Frau
Gen.12.19,72,75,72,75,zum,zur,grammar:Frau-determiner
Gen.12.19,76,81,76,80,Weibe,Frau,word:Weib-Frau
Gen.12.19,123,127,122,127,dein,deine,grammar:Frau-determiner
Gen.12.19,128,132,128,132,Weib,Frau,word:Weib-Frau
Gen.12.20,70,74,70,75,sein,seine,grammar:Frau-determiner
Gen.12.20,75,79,76,80,Weib,Frau,word:Weib-Frau
Gen.13.1,38,44,38,44,seinem,seiner,grammar:Frau-determiner
Gen.13.1,45,50,45,49,Weibe,Frau,word:Weib-Frau
Gen.13.4,90,95,90,95,HErrn,HERRN,name:Luther-divine-capitalization
Gen.13.10,77,81,77,81,HErr,HERR,name:Luther-divine-capitalization
Gen.13.10,175,180,175,180,HErrn,HERRN,name:Luther-divine-capitalization
Gen.13.13,64,69,64,69,HErrn,HERRN,name:Luther-divine-capitalization
Gen.13.14,55,59,55,59,HErr,HERR,name:Luther-divine-capitalization
Gen.13.18,101,106,101,106,HErrn,HERRN,name:Luther-divine-capitalization
Gen.14.16,86,92,86,92,Weiber,Frauen,word:Weib-Frau
Gen.14.22,73,78,73,78,HErrn,HERRN,name:Luther-divine-capitalization
Gen.15.1,73,78,73,78,HErrn,HERRN,name:Luther-divine-capitalization
Gen.15.2,24,28,24,28,HErr,HERR,name:Luther-divine-capitalization
Gen.15.4,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Gen.15.6,18,23,18,23,HErrn,HERRN,name:Luther-divine-capitalization
Gen.15.7,34,38,34,38,HErr,HERR,name:Luther-divine-capitalization
Gen.15.8,24,28,24,28,HErr,HERR,name:Luther-divine-capitalization
Gen.15.18,23,27,23,27,HErr,HERR,name:Luther-divine-capitalization
Gen.16.1,14,18,14,18,Weib,Frau,word:Weib-Frau
Gen.16.2,36,40,36,40,HErr,HERR,name:Luther-divine-capitalization
Gen.16.3,22,26,22,26,Weib,Frau,word:Weib-Frau
Gen.16.3,88,91,88,91,zum,zur,grammar:Frau-determiner
Gen.16.3,92,97,92,96,Weibe,Frau,word:Weib-Frau
Gen.16.5,189,193,189,193,HErr,HERR,name:Luther-divine-capitalization
Gen.16.7,19,24,19,24,HErrn,HERRN,name:Luther-divine-capitalization
Gen.16.9,18,23,18,23,HErrn,HERRN,name:Luther-divine-capitalization
Gen.16.10,18,23,18,23,HErrn,HERRN,name:Luther-divine-capitalization
Gen.16.11,28,33,28,33,HErrn,HERRN,name:Luther-divine-capitalization
Gen.16.11,156,160,156,160,HErr,HERR,name:Luther-divine-capitalization
Gen.16.13,27,32,27,32,HErrn,HERRN,name:Luther-divine-capitalization
Gen.17.1,49,53,49,53,HErr,HERR,name:Luther-divine-capitalization
Gen.17.15,47,51,47,52,dein,deine,grammar:Frau-determiner
Gen.17.15,52,56,53,57,Weib,Frau,word:Weib-Frau
Gen.17.19,26,30,26,31,dein,deine,grammar:Frau-determiner
Gen.17.19,31,35,32,36,Weib,Frau,word:Weib-Frau
Gen.18.1,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.18.3,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Gen.18.9,31,35,31,36,dein,deine,grammar:Frau-determiner
Gen.18.9,36,40,37,41,Weib,Frau,word:Weib-Frau
Gen.18.10,80,84,80,85,dein,deine,grammar:Frau-determiner
Gen.18.10,85,89,86,90,Weib,Frau,word:Weib-Frau
Gen.18.11,103,109,103,109,Weiber,Frauen,word:Weib-Frau
Gen.18.13,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
Gen.18.14,11,16,11,16,HErrn,HERRN,name:Luther-divine-capitalization
Gen.18.17,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
Gen.18.19,87,92,87,92,HErrn,HERRN,name:Luther-divine-capitalization
Gen.18.19,150,154,150,154,HErr,HERR,name:Luther-divine-capitalization
Gen.18.20,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.18.22,93,98,93,98,HErrn,HERRN,name:Luther-divine-capitalization
Gen.18.26,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
Gen.18.27,85,90,85,90,HErrn,HERRN,name:Luther-divine-capitalization
Gen.18.30,29,33,29,33,HErr,HERR,name:Luther-divine-capitalization
Gen.18.31,60,65,60,65,HErrn,HERRN,name:Luther-divine-capitalization
Gen.18.32,32,36,32,36,HErr,HERR,name:Luther-divine-capitalization
Gen.18.33,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.19.13,81,86,81,86,HErrn,HERRN,name:Luther-divine-capitalization
Gen.19.14,133,137,133,137,HErr,HERR,name:Luther-divine-capitalization
Gen.19.15,97,101,97,102,dein,deine,grammar:Frau-determiner
Gen.19.15,102,106,103,107,Weib,Frau,word:Weib-Frau
Gen.19.16,48,52,48,53,sein,seine,grammar:Frau-determiner
Gen.19.16,53,57,54,58,Weib,Frau,word:Weib-Frau
Gen.19.16,110,114,111,115,HErr,HERR,name:Luther-divine-capitalization
Gen.19.24,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Gen.19.24,53,58,53,58,HErrn,HERRN,name:Luther-divine-capitalization
Gen.19.26,4,8,4,9,sein,seine,grammar:Frau-determiner
Gen.19.26,9,13,10,14,Weib,Frau,word:Weib-Frau
Gen.19.27,82,87,82,87,HErrn,HERRN,name:Luther-divine-capitalization
Gen.20.2,19,25,19,25,seinem,seiner,grammar:Frau-determiner
Gen.20.2,26,31,26,30,Weibe,Frau,word:Weib-Frau
Gen.20.3,97,100,97,100,des,der,grammar:Frau-determiner
Gen.20.3,101,107,101,105,Weibes,Frau,word:Weib-Frau
Gen.20.3,164,171,162,169,Eheweib,Ehefrau,word:Weib-Frau
Gen.20.4,51,55,51,55,HErr,HERR,name:Luther-divine-capitalization
Gen.20.7,21,25,21,26,sein,seine,grammar:Frau-determiner
Gen.20.7,26,30,27,31,Weib,Frau,word:Weib-Frau
Gen.20.11,101,107,101,107,meines,meiner,grammar:Frau-determiner
Gen.20.11,108,114,108,112,Weibes,Frau,word:Weib-Frau
Gen.20.12,119,123,119,124,mein,meine,grammar:Frau-determiner
Gen.20.12,124,128,125,129,Weib,Frau,word:Weib-Frau
Gen.20.14,94,98,94,99,sein,seine,grammar:Frau-determiner
Gen.20.14,99,103,100,104,Weib,Frau,word:Weib-Frau
Gen.20.17,58,62,58,63,sein,seine,grammar:Frau-determiner
Gen.20.17,63,67,64,68,Weib,Frau,word:Weib-Frau
Gen.20.18,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Gen.20.18,97,103,97,101,Weibes,Frau,word:Weib-Frau
Gen.21.1,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.21.21,61,64,61,65,ein,eine,grammar:Frau-determiner
Gen.21.21,65,69,66,70,Weib,Frau,word:Weib-Frau
Gen.21.33,81,86,81,86,HErrn,HERRN,name:Luther-divine-capitalization
Gen.22.11,26,31,26,31,HErrn,HERRN,name:Luther-divine-capitalization
Gen.22.14,33,37,33,37,HErr,HERR,name:Luther-divine-capitalization
Gen.22.14,103,107,103,107,HErr,HERR,name:Luther-divine-capitalization
Gen.22.15,18,23,18,23,HErrn,HERRN,name:Luther-divine-capitalization
Gen.22.16,60,64,60,64,HErr,HERR,name:Luther-divine-capitalization
Gen.23.19,29,33,29,34,sein,seine,grammar:Frau-determiner
Gen.23.19,34,38,35,39,Weib,Frau,word:Weib-Frau
Gen.24.1,41,45,41,45,HErr,HERR,name:Luther-divine-capitalization
Gen.24.3,24,29,24,29,HErrn,HERRN,name:Luther-divine-capitalization
Gen.24.3,86,90,86,91,kein,keine,grammar:Frau-determiner
Gen.24.3,91,95,92,96,Weib,Frau,word:Weib-Frau
Gen.24.4,99,102,99,103,ein,eine,grammar:Frau-determiner
Gen.24.4,103,107,104,108,Weib,Frau,word:Weib-Frau
Gen.24.5,29,32,29,32,das,die,grammar:Frau-determiner
Gen.24.5,33,37,33,37,Weib,Frau,word:Weib-Frau
Gen.24.7,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
Gen.24.7,275,278,275,279,ein,eine,grammar:Frau-determiner
Gen.24.7,279,283,280,284,Weib,Frau,word:Weib-Frau
Gen.24.8,8,11,8,11,das,die,grammar:Frau-determiner
Gen.24.8,12,16,12,16,Weib,Frau,word:Weib-Frau
Gen.24.11,112,118,112,118,Weiber,Frauen,word:Weib-Frau
Gen.24.12,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Gen.24.15,138,142,138,142,Weib,Frau,word:Weib-Frau
Gen.24.21,78,82,78,82,HErr,HERR,name:Luther-divine-capitalization
Gen.24.26,39,44,39,44,HErrn,HERRN,name:Luther-divine-capitalization
Gen.24.27,27,31,27,31,HErr,HERR,name:Luther-divine-capitalization
Gen.24.27,154,158,154,158,HErr,HERR,name:Luther-divine-capitalization
Gen.24.31,46,51,46,51,HErrn,HERRN,name:Luther-divine-capitalization
Gen.24.35,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.24.36,28,32,28,32,Weib,Frau,word:Weib-Frau
Gen.24.37,79,83,79,84,kein,keine,grammar:Frau-determiner
Gen.24.37,84,88,85,89,Weib,Frau,word:Weib-Frau
Gen.24.38,93,96,93,97,ein,eine,grammar:Frau-determiner
Gen.24.38,97,101,98,102,Weib,Frau,word:Weib-Frau
Gen.24.39,47,50,47,50,das,die,grammar:Frau-determiner
Gen.24.39,51,55,51,55,Weib,Frau,word:Weib-Frau
Gen.24.40,25,29,25,29,HErr,HERR,name:Luther-divine-capitalization
Gen.24.40,137,140,137,141,ein,eine,grammar:Frau-determiner
Gen.24.40,141,145,142,146,Weib,Frau,word:Weib-Frau
Gen.24.42,43,47,43,47,HErr,HERR,name:Luther-divine-capitalization
Gen.24.44,80,83,80,83,das,die,grammar:Frau-determiner
Gen.24.44,84,88,84,88,Weib,Frau,word:Weib-Frau
Gen.24.44,90,93,90,93,das,die,grammar:Frau-relative
Gen.24.44,98,102,98,102,HErr,HERR,name:Luther-divine-capitalization
Gen.24.48,31,36,31,36,HErrn,HERRN,name:Luther-divine-capitalization
Gen.24.48,54,59,54,59,HErrn,HERRN,name:Luther-divine-capitalization
Gen.24.50,61,66,61,66,HErrn,HERRN,name:Luther-divine-capitalization
Gen.24.51,56,59,56,59,das,die,grammar:Frau-determiner
Gen.24.51,60,64,60,64,Weib,Frau,word:Weib-Frau
Gen.24.51,102,106,102,106,HErr,HERR,name:Luther-divine-capitalization
Gen.24.52,61,66,61,66,HErrn,HERRN,name:Luther-divine-capitalization
Gen.24.56,55,59,55,59,HErr,HERR,name:Luther-divine-capitalization
Gen.24.67,86,90,86,91,sein,seine,grammar:Frau-determiner
Gen.24.67,91,95,92,96,Weib,Frau,word:Weib-Frau
Gen.25.1,20,23,20,24,ein,eine,grammar:Frau-determiner
Gen.25.1,24,28,25,29,Weib,Frau,word:Weib-Frau
Gen.25.10,96,102,96,102,seinem,seiner,grammar:Frau-determiner
Gen.25.10,103,108,103,107,Weibe,Frau,word:Weib-Frau
Gen.25.20,43,46,43,46,zum,zur,grammar:Frau-determiner
Gen.25.20,47,52,47,51,Weibe,Frau,word:Weib-Frau
Gen.25.21,19,24,19,24,HErrn,HERRN,name:Luther-divine-capitalization
Gen.25.21,29,33,29,34,sein,seine,grammar:Frau-determiner
Gen.25.21,34,38,35,39,Weib,Frau,word:Weib-Frau
Gen.25.21,74,78,75,79,HErr,HERR,name:Luther-divine-capitalization
Gen.25.21,112,116,113,118,sein,seine,grammar:Frau-determiner
Gen.25.21,117,121,119,123,Weib,Frau,word:Weib-Frau
Gen.25.22,155,160,155,160,HErrn,HERRN,name:Luther-divine-capitalization
Gen.25.23,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.25.25,44,48,44,47,rauh,rau,orthography:wordlist
Gen.26.2,20,24,20,24,HErr,HERR,name:Luther-divine-capitalization
Gen.26.7,49,55,49,55,seinem,seiner,grammar:Frau-determiner
Gen.26.7,56,61,56,60,Weibe,Frau,word:Weib-Frau
Gen.26.7,143,147,142,147,mein,meine,grammar:Frau-determiner
Gen.26.7,148,152,148,152,Weib,Frau,word:Weib-Frau
Gen.26.8,125,131,125,131,seinem,seiner,grammar:Frau-determiner
Gen.26.8,132,137,132,136,Weibe,Frau,word:Weib-Frau
Gen.26.9,54,58,54,59,dein,deine,grammar:Frau-determiner
Gen.26.9,59,63,60,64,Weib,Frau,word:Weib-Frau
Gen.26.10,107,113,107,113,deinem,deiner,grammar:Frau-determiner
Gen.26.10,114,119,114,118,Weibe,Frau,word:Weib-Frau
Gen.26.11,63,67,63,68,sein,seine,grammar:Frau-determiner
Gen.26.11,68,72,69,73,Weib,Frau,word:Weib-Frau
Gen.26.12,81,85,81,85,HErr,HERR,name:Luther-divine-capitalization
Gen.26.22,148,152,148,152,HErr,HERR,name:Luther-divine-capitalization
Gen.26.24,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.26.25,64,69,64,69,HErrn,HERRN,name:Luther-divine-capitalization
Gen.26.28,53,57,53,57,HErr,HERR,name:Luther-divine-capitalization
Gen.26.29,197,202,197,202,HErrn,HERRN,name:Luther-divine-capitalization
Gen.26.34,34,37,34,37,zum,zur,grammar:Frau-determiner
Gen.26.34,38,43,38,42,Weibe,Frau,word:Weib-Frau
Gen.27.7,86,91,86,91,HErrn,HERRN,name:Luther-divine-capitalization
Gen.27.11,72,76,72,75,rauh,rau,orthography:wordlist
Gen.27.20,94,98,94,98,HErr,HERR,name:Luther-divine-capitalization
Gen.27.23,48,52,48,51,rauh,rau,orthography:wordlist
Gen.27.27,166,170,166,170,HErr,HERR,name:Luther-divine-capitalization
Gen.27.46,85,88,85,89,ein,eine,grammar:Frau-determiner
Gen.27.46,89,93,90,94,Weib,Frau,word:Weib-Frau
Gen.28.1,92,95,92,96,ein,eine,grammar:Frau-determiner
Gen.28.1,96,100,97,101,Weib,Frau,word:Weib-Frau
Gen.28.2,110,113,110,114,ein,eine,grammar:Frau-determiner
Gen.28.2,114,118,115,119,Weib,Frau,word:Weib-Frau
Gen.28.6,102,105,102,106,ein,eine,grammar:Frau-determiner
Gen.28.6,106,110,107,111,Weib,Frau,word:Weib-Frau
Gen.28.6,191,194,192,196,ein,eine,grammar:Frau-determiner
Gen.28.6,195,199,197,201,Weib,Frau,word:Weib-Frau
Gen.28.9,38,45,38,44,Weibern,Frauen,word:Weib-Frau
Gen.28.9,144,147,143,146,zum,zur,grammar:Frau-determiner
Gen.28.9,148,153,147,151,Weibe,Frau,word:Weib-Frau
Gen.28.13,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Gen.28.13,54,58,54,58,HErr,HERR,name:Luther-divine-capitalization
Gen.28.16,68,72,68,72,HErr,HERR,name:Luther-divine-capitalization
Gen.28.21,69,73,69,73,HErr,HERR,name:Luther-divine-capitalization
Gen.29.21,39,43,39,44,mein,meine,grammar:Frau-determiner
Gen.29.21,44,48,45,49,Weib,Frau,word:Weib-Frau
Gen.29.28,79,82,79,82,zum,zur,grammar:Frau-determiner
Gen.29.28,83,88,83,87,Weibe,Frau,word:Weib-Frau
Gen.29.31,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Gen.29.32,81,85,81,85,HErr,HERR,name:Luther-divine-capitalization
Gen.29.33,65,69,65,69,HErr,HERR,name:Luther-divine-capitalization
Gen.29.35,81,86,81,86,HErrn,HERRN,name:Luther-divine-capitalization
Gen.30.4,39,42,39,42,zum,zur,grammar:Frau-determiner
Gen.30.4,43,48,43,47,Weibe,Frau,word:Weib-Frau
Gen.30.9,96,99,96,99,zum,zur,grammar:Frau-determiner
